transaction_date,post_date,description,category,type,amount,transaction_class,source_file,account_type,institution,month
2026-01-20,2026-01-20,Transfer NING ZHAN,Uncategorized,Checking,2500.0,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-20,2026-01-20,Transfer NING ZHAN,Uncategorized,Checking,2500.0,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-20,2026-01-20,Transfer NING ZHAN,Uncategorized,Checking,2499.0,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-20,2026-01-20,AIRBNB 4977 DES:AIRBNB ID:G-2AKAWBUT3ZKPW INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-2AKAWBUT3ZKPW\,Uncategorized,Checking,847.78,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-20,2026-01-20,AIRBNB 4977 DES:AIRBNB ID:G-FORXPT3QAJIYQ INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-FORXPT3QAJIYQ\,Uncategorized,Checking,530.66,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-20,2026-01-20,AIRBNB 4977 DES:AIRBNB ID:G-URJ65RPEDQEXV INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-URJ65RPEDQEXV\,Uncategorized,Checking,295.75,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-20,2026-01-20,AIRBNB 4977 DES:AIRBNB ID:G-D3DKYECUESEVL INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-D3DKYECUESEVL\,Uncategorized,Checking,199.42,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-20,2026-01-20,VENMO *Gabriel 01/18 PMNT SENT New York NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-20,2026-01-20,VENMO *Gabriel 01/19 PMNT SENT New York NY,Uncategorized,Checking,-60.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-21,2026-01-21,AIRBNB 4977 DES:AIRBNB ID:G-WD6RRXNKQ37YC INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-WD6RRXNKQ37YC\,Uncategorized,Checking,195.19,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-21,2026-01-21,VIA BENEFITS DES:CLAIM PMNT ID:76178039 INDN:NING ZHAN CO ID:3900234962 PPD,Uncategorized,Checking,138.75,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-21,2026-01-21,VENMO *Gabriel 01/21 PMNT SENT Visa Direct NY,Uncategorized,Checking,-60.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-21,2026-01-21,"CBC FCU DES:ACH TRNSFR ID:000000000188979 INDN:ZHAN,NING CO ID:0322280993 PPD",Uncategorized,Checking,-1500.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-21,2026-01-21,Alberto Hernadez Bill Payment,Uncategorized,Checking,-100.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-22,2026-01-22,VENMO *Gabriel 01/22 PMNT SENT Visa Direct NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-23,2026-01-23,AIRBNB 4977 DES:AIRBNB ID:G-O5OSHRFIMPPM3 INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-O5OSHRFIMPPM3\,Uncategorized,Checking,859.14,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-26,2026-01-26,Transfer NING ZHAN,Uncategorized,Checking,2500.0,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-26,2026-01-26,Transfer NING ZHAN,Uncategorized,Checking,2490.0,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-26,2026-01-26,AIRBNB 4977 DES:AIRBNB ID:G-QAQDDEVCC2XEE INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-QAQDDEVCC2XEE\,Uncategorized,Checking,668.39,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-26,2026-01-26,VENMO *Gabriel 01/25 PMNT SENT Visa Direct NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-26,2026-01-26,CHASE CREDIT CRD DES:AUTOPAY ID:000000000800375 INDN:ZHAN NING CO ID:4760039224 PPD,Uncategorized,Checking,-15224.73,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-26,2026-01-26,"CBC FCU DES:ACH TRNSFR ID:000000000188979 INDN:ZHAN,NING CO ID:0322280993 PPD",Uncategorized,Checking,-1924.15,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-26,2026-01-26,CHASE CREDIT CRD DES:AUTOPAYBUS ID:000000000007775 INDN:PENG LANYA CO ID:4760039224 PPD,Uncategorized,Checking,-73.96,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-29,2026-01-29,AIRBNB 4977 DES:AIRBNB ID:G-7JKI6C2KC4X26 INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-7JKI6C2KC4X26\,Uncategorized,Checking,686.76,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-30,2026-01-30,"PARAMOUNT COMMER DES:PAYROLL ID:9342403664305MN INDN:PENG,LANYA CO ID:9111111101 PPD",Uncategorized,Checking,19271.55,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-30,2026-01-30,VENMO *Gabriel 01/30 PMNT SENT Visa Direct NY,Uncategorized,Checking,-160.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-01-30,2026-01-30,JPMorgan Chase DES:Ext Trnsfr ID:27478898150 INDN:NING ZHAN CO ID:9200502231 WEB,Uncategorized,Checking,-323.27,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-01
2026-02-02,2026-02-02,Zelle payment from Scott Leach Conf# 0HBO18KUO,Uncategorized,Checking,2500.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-02,2026-02-02,Zelle payment from Scott Leach Conf# 02BV1GKTU,Uncategorized,Checking,2150.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-02,2026-02-02,FID BKG SVC LLC DES:MONEYLINE ID:221670005 4DNUV INDN:NING ZHAN CO ID:1035141375 WEB,Uncategorized,Checking,375.0,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-02,2026-02-02,Zelle payment to MAXIMINO GOMEZ Conf# iq547z1ij,Uncategorized,Checking,-4.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-02,2026-02-02,VENMO *Gabriel 02/01 PMNT SENT Visa Direct NY,Uncategorized,Checking,-60.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-02,2026-02-02,Zelle payment to MAXIMINO GOMEZ Conf# f7ski4fs8,Uncategorized,Checking,-4.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-02,2026-02-02,VENMO *Gabriel 02/02 PMNT SENT Visa Direct NY,Uncategorized,Checking,-60.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-02,2026-02-02,TRAVIS CREDIT UN DES:CK-WTH ID: INDN:NING ZHAN CO ID:321170839 PPD PMT INFO: BANK OF AMERICA,Uncategorized,Checking,-6408.88,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-02,2026-02-02,UNITEDWHOLESALE DES:LOAN PAYMT ID:0171285687 INDN:NING ZHAN CO ID:9DRAFTING WEB,Uncategorized,Checking,-3561.2,mortgage,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-02,2026-02-02,LOANDEPOT DES:MSP ACH ID:5002712486 INDN:NING ZHAN CO ID:2939213310 PPD,Uncategorized,Checking,-1581.47,mortgage,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-03,2026-02-03,AIRBNB 4977 DES:AIRBNB ID:G-NELNVOYEKUATG INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-NELNVOYEKUATG\,Uncategorized,Checking,4070.12,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-03,2026-02-03,AIRBNB 4977 DES:AIRBNB ID:G-OWR2JK4OA7GQS INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-OWR2JK4OA7GQS\,Uncategorized,Checking,271.24,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-03,2026-02-03,AIRBNB 4977 DES:AIRBNB ID:G-AVGVLD3MU3NZ6 INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-AVGVLD3MU3NZ6\,Uncategorized,Checking,198.57,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-03,2026-02-03,AIRBNB 4977 DES:AIRBNB ID:G-YITDFDPDNYLHV INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-YITDFDPDNYLHV\,Uncategorized,Checking,125.9,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-03,2026-02-03,SELECT PORTFOLIO DES:SPS ID:0034398669 INDN:Ning Zhan CO ID:1870465626 WEB,Uncategorized,Checking,-12141.95,mortgage,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-03,2026-02-03,"Stratford School DES:Payment ID:20905077 INDN:Peng, Lanya CO ID:3943337701 PPD",Uncategorized,Checking,-2442.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-03,2026-02-03,REGIONS MORTGAGE DES:MORT PMT ID:1898148010 INDN:NING ZHAN CO ID:62-0859006 PPD,Uncategorized,Checking,-2139.03,mortgage,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-03,2026-02-03,"Stratford School DES:Payment ID:20905077 INDN:Peng, Lanya CO ID:3943337701 PPD",Uncategorized,Checking,-423.2,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-03,2026-02-03,"Stratford School DES:Payment ID:20905077 INDN:Peng, Lanya CO ID:3943337701 PPD",Uncategorized,Checking,-370.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-03,2026-02-03,"Stratford School DES:Payment ID:20905077 INDN:Peng, Lanya CO ID:3943337701 PPD",Uncategorized,Checking,-300.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-03,2026-02-03,CHASE CREDIT CRD DES:AUTOPAY ID:000000000154500 INDN:PENG LANYA CO ID:4760039224 PPD,Uncategorized,Checking,-64.54,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-03,2026-02-03,"Stratford School DES:Payment ID:20905077 INDN:Peng, Lanya CO ID:3943337701 PPD",Uncategorized,Checking,-50.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-04,2026-02-04,AIRBNB 4977 DES:AIRBNB ID:G-7SXYWMJYXKARR INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-7SXYWMJYXKARR\,Uncategorized,Checking,267.86,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-04,2026-02-04,VENMO *Geng Wa 02/04 PMNT SENT Visa Direct NY,Uncategorized,Checking,-52.5,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-04,2026-02-04,CITI AUTOPAY DES:PAYMENT ID:191926692310054 INDN:NING ZHAN CO ID:CITICARDAP WEB,Uncategorized,Checking,-815.31,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-05,2026-02-05,VENMO *Gabriel 02/05 PMNT SENT Visa Direct NY,Uncategorized,Checking,-60.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-05,2026-02-05,SUNRUN DES:8554786786 ID:2VRXHTHPD45MTMX INDN:LANYA PENG CO ID:1862319934 PPD,Uncategorized,Checking,-206.74,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-06,2026-02-06,CHASE CREDIT CRD DES:AUTOPAY ID:000000000472901 INDN:PENG LANYA CO ID:4760039224 PPD,Uncategorized,Checking,-4923.29,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-06,2026-02-06,USBANK LOAN DES:PAYMENT ID:000000517592034 INDN:ZHAN NING CO ID: 580580574 PPD PMT INFO:NTE*SPH*ACCT 00517592034 EFFEC TIVE 02/05,Uncategorized,Checking,-782.55,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-09,2026-02-09,BKOFAMERICA MOBILE 02/09 3654231904 DEPOSIT *MOBILE NY,Uncategorized,Checking,10000.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-09,2026-02-09,BKOFAMERICA ATM 02/09 #000001390 DEPOSIT SUNNYVALE INDUSTRI SUNNYVALE CA,Uncategorized,Checking,7000.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-09,2026-02-09,AIRBNB 4977 DES:AIRBNB ID:G-DK3TXEQZHXMIR INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-DK3TXEQZHXMIR\,Uncategorized,Checking,252.65,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-09,2026-02-09,VENMO *Gabriel 02/07 PMNT SENT New York NY,Uncategorized,Checking,-60.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-09,2026-02-09,VENMO *Gabriel 02/08 PMNT SENT Visa Direct NY,Uncategorized,Checking,-60.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-09,2026-02-09,CHASE CREDIT CRD DES:AUTOPAYBUS ID:000000000558102 INDN:ZHAN NING CO ID:4760039224 PPD,Uncategorized,Checking,-7610.87,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-09,2026-02-09,"CARDMEMBER SERV DES:WEB PYMT ID:***********8409 INDN:ZHAN,NING 34 CO ID:5911111111 WEB",Uncategorized,Checking,-806.98,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-09,2026-02-09,PRUDENTIAL DES:PAYMENTS ID:243239824817236 INDN:NING ZHAN CO ID:3046100021 PPD,Uncategorized,Checking,-114.19,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-09,2026-02-09,Sunrun DES:SUNRUN ID:KHVGEIZ6KZG60I3 INDN:Ning Zhan CO ID:5911718107 WEB,Uncategorized,Checking,-108.83,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-10,2026-02-10,Zelle payment from NING ZHAN Conf# 021DLI0HI,Uncategorized,Checking,2000.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-10,2026-02-10,Transfer NING ZHAN,Uncategorized,Checking,2000.0,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-10,2026-02-10,AIRBNB 4977 DES:AIRBNB ID:G-6WUW7UTTBQGE6 INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-6WUW7UTTBQGE6\,Uncategorized,Checking,333.77,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-10,2026-02-10,AIRBNB 4977 DES:AIRBNB ID:G-FXQ2QIRP3DQPT INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-FXQ2QIRP3DQPT\,Uncategorized,Checking,325.32,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-10,2026-02-10,VENMO *Gabriel 02/10 PMNT SENT Visa Direct NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-10,2026-02-10,VENMO *Gabriel 02/10 PMNT SENT Visa Direct NY,Uncategorized,Checking,-190.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-10,2026-02-10,Online Banking transfer to CHK 2754 Confirmation# 2277270185,Uncategorized,Checking,-2550.0,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-10,2026-02-10,"ALLIANT CU DES:XFER ID:S00261363230001 INDN:ZHAN,NING CO ID:0271081528 WEB",Uncategorized,Checking,-2200.0,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-10,2026-02-10,Anthem Community DES:HOA Dues ID:100148401 INDN:Ning Zhan and Lanya Pe CO ID:1860953369 PPD,Uncategorized,Checking,-103.47,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-11,2026-02-11,Cactusflower Pro DES:SIGONFILE ID:B68FW3 INDN:Ning Zhan Ning Zhan CO ID:9001427470 PPD,Uncategorized,Checking,2116.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-11,2026-02-11,AustinVestors DES:SIGONFILE ID:W5MBW3 INDN:Ning Zhan & Lanya Peng CO ID:9000316194 CCD,Uncategorized,Checking,1794.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-11,2026-02-11,AIRBNB 4977 DES:AIRBNB ID:G-2EOYTDH6UEDS4 INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-2EOYTDH6UEDS4\,Uncategorized,Checking,304.2,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-11,2026-02-11,VENMO *Gabriel 02/11 PMNT SENT New York NY,Uncategorized,Checking,-190.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-11,2026-02-11,AMERICAN GEN LIF DES:INS_PAYMT ID:000723672116 INDN:LANYA PENG 260209 CO ID:4250598210 PPD,Uncategorized,Checking,-59.25,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-11,2026-02-11,COMCAST-XFINITY DES:CABLE SVCS ID:4384150 INDN:NING *ZHAN CO ID:0000213249 PPD,Uncategorized,Checking,-45.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-12,2026-02-12,AIRBNB 4977 DES:AIRBNB ID:G-ESP6LAWDUA3H6 INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-ESP6LAWDUA3H6\,Uncategorized,Checking,304.2,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-12,2026-02-12,AIRBNB 4977 DES:AIRBNB ID:G-QY5X6TFIBRQU2 INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-QY5X6TFIBRQU2\,Uncategorized,Checking,126.75,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-12,2026-02-12,"ALLIANT CU DES:XFER ID:S00261363230001 INDN:ZHAN,NING CO ID:0271081528 WEB",Uncategorized,Checking,-2000.0,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-13,2026-02-13,"PARAMOUNT COMMER DES:PAYROLL ID:7350767917765MN INDN:PENG,LANYA CO ID:9111111101 PPD",Uncategorized,Checking,10245.18,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-13,2026-02-13,AIRBNB 4977 DES:AIRBNB ID:G-Y57IZRHAH3DGJ INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-Y57IZRHAH3DGJ\,Uncategorized,Checking,958.36,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-13,2026-02-13,AMERICAN EXPRESS DES:ACH PMT ID:A2692 INDN:LANYA PENG CO ID:3133133497 WEB,Uncategorized,Checking,-651.46,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-17,2026-02-17,AIRBNB 4977 DES:AIRBNB ID:G-2VNVLUHRJLM7S INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-2VNVLUHRJLM7S\,Uncategorized,Checking,657.4,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-17,2026-02-17,AIRBNB 4977 DES:AIRBNB ID:G-HZRVLNLJZREGO INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-HZRVLNLJZREGO\,Uncategorized,Checking,501.93,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-17,2026-02-17,AIRBNB 4977 DES:AIRBNB ID:G-JHF3BHK2ZAZVT INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-JHF3BHK2ZAZVT\,Uncategorized,Checking,367.57,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-17,2026-02-17,VENMO *Gabriel 02/14 PMNT SENT New York NY,Uncategorized,Checking,-115.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-17,2026-02-17,VENMO *Gabriel 02/15 PMNT SENT New York NY,Uncategorized,Checking,-185.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-17,2026-02-17,VENMO *Gabriel 02/17 PMNT SENT Visa Direct NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-17,2026-02-17,Valley Christian DES:FACTS ID:000000268395599 INDN:Lanya Peng CO ID:9470751402 WEB,Uncategorized,Checking,-2700.91,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-17,2026-02-17,CHASE CREDIT CRD DES:AUTOPAYBUS ID:000000000441011 INDN:ZHAN NING CO ID:4760039224 PPD,Uncategorized,Checking,-92.71,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-17,2026-02-17,COMCAST-XFINITY DES:CABLE SVCS ID:5604608 INDN:NING *ZHAN CO ID:0000213249 PPD,Uncategorized,Checking,-56.41,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-18,2026-02-18,AIRBNB 4977 DES:AIRBNB ID:G-IAIBGFIUNN24X INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-IAIBGFIUNN24X\,Uncategorized,Checking,169.0,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-19,2026-02-19,AIRBNB 4977 DES:AIRBNB ID:G-XQPISR4HPF2XS INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-XQPISR4HPF2XS\,Uncategorized,Checking,659.1,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-19,2026-02-19,VENMO *Gabriel 02/19 PMNT SENT New York NY,Uncategorized,Checking,-55.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-20,2026-02-20,VENMO *Gabriel 02/20 PMNT SENT New York NY,Uncategorized,Checking,-190.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-23,2026-02-23,VENMO *Gabriel 02/23 PMNT SENT Visa Direct NY,Uncategorized,Checking,-60.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-23,2026-02-23,"OceanAir FCU DES:ACH TRNSFR ID:000000000188979 INDN:ZHAN,NING CO ID:0322280993 PPD",Uncategorized,Checking,-1500.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-24,2026-02-24,AIRBNB 4977 DES:AIRBNB ID:G-KFUJR6M4UJBXL INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-KFUJR6M4UJBXL\,Uncategorized,Checking,963.21,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-24,2026-02-24,AIRBNB 4977 DES:AIRBNB ID:G-55EK24UVRZ4YW INDN:Ning Zhan CO ID:1463165559 PPD PMT INFO:TRN*1*G-55EK24UVRZ4YW\,Uncategorized,Checking,202.8,income,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-24,2026-02-24,Instant Payment; Moomoo Financial Inc. Payment Request 20260224021000021P1BRJPM06570008255,Uncategorized,Checking,-1000.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-24,2026-02-24,VENMO *Gabriel 02/24 PMNT SENT New York NY,Uncategorized,Checking,-130.0,expense,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-24,2026-02-24,CHASE CREDIT CRD DES:AUTOPAY ID:000000000409921 INDN:ZHAN NING CO ID:4760039224 PPD,Uncategorized,Checking,-8870.66,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
2026-02-24,2026-02-24,CHASE CREDIT CRD DES:AUTOPAYBUS ID:000000000004494 INDN:PENG LANYA CO ID:4760039224 PPD,Uncategorized,Checking,-142.97,transfer,BofA Joint Checking 4759 YTD 20260617.csv,checking,BofA,2026-02
